Normal	Chansey	113	Fuchsia City	city/town	Kangaskhan	115	Normal
Normal	Chansey	113	Fuchsia City	city/town	Slowpoke	079	Water
Normal	Chansey	113	Fuchsia City	city/town	Slowpoke	079	Psychic
Normal	Chansey	113	Fuchsia City	city/town	Kabuto	140	Rock
Normal	Chansey	113	Fuchsia City	city/town	Kabuto	140	Water
Normal	Chansey	113	Fuchsia City	city/town	Omanyte	138	Rock
Normal	Chansey	113	Fuchsia City	city/town	Omanyte	138	Water
Normal	Kangaskhan	115	Fuchsia City	city/town	Chansey	113	Normal
Normal	Kangaskhan	115	Fuchsia City	city/town	Lapras	131	Water
Normal	Kangaskhan	115	Fuchsia City	city/town	Lapras	131	Ice
Normal	Kangaskhan	115	Fuchsia City	city/town	Voltorb	100	Electric
Normal	Kangaskhan	115	Fuchsia City	city/town	Slowpoke	079	Water
Normal	Kangaskhan	115	Fuchsia City	city/town	Slowpoke	079	Psychic
Normal	Kangaskhan	115	Fuchsia City	city/town	Kabuto	140	Rock
Normal	Kangaskhan	115	Fuchsia City	city/town	Kabuto	140	Water
Normal	Kangaskhan	115	Fuchsia City	city/town	Omanyte	138	Rock
Normal	Kangaskhan	115	Fuchsia City	city/town	Omanyte	138	Water
Normal	Ditto	132	Route 15	route	Pidgey	016	Normal
Normal	Ditto	132	Route 15	route	Pidgey	016	Flying
Normal	Ditto	132	Route 15	route	Pidgeotto	017	Normal
Normal	Ditto	132	Route 15	route	Pidgeotto	017	Flying
Normal	Ditto	132	Route 15	route	Oddish	043	Grass
Normal	Ditto	132	Route 15	route	Oddish	043	Poison
Normal	Ditto	132	Route 15	route	Gloom	044	Grass
Normal	Ditto	132	Route 15	route	Gloom	044	Poison
Normal	Ditto	132	Route 15	route	Venonat	048	Bug
Normal	Ditto	132	Route 15	route	Venonat	048	Poison
Normal	Ditto	132	Route 15	route	Bellsprout	069	Grass
Normal	Ditto	132	Route 15	route	Bellsprout	069	Poison
Normal	Ditto	132	Route 15	route	Weepinbell	070	Grass
Normal	Ditto	132	Route 15	route	Weepinbell	070	Poison
Normal	Ditto	132	Route 14	route	Pidgey	016	Normal
Normal	Ditto	132	Route 14	route	Pidgey	016	Flying
Normal	Ditto	132	Route 14	route	Pidgeotto	017	Normal
Normal	Ditto	132	Route 14	route	Pidgeotto	017	Flying
Normal	Ditto	132	Route 14	route	Oddish	043	Grass
Normal	Ditto	132	Route 14	route	Oddish	043	Poison
Normal	Ditto	132	Route 14	route	Gloom	044	Grass
Normal	Ditto	132	Route 14	route	Gloom	044	Poison
Normal	Ditto	132	Route 14	route	Venonat	048	Bug
Normal	Ditto	132	Route 14	route	Venonat	048	Poison
Normal	Ditto	132	Route 14	route	Bellsprout	069	Grass
Normal	Ditto	132	Route 14	route	Bellsprout	069	Poison
Normal	Ditto	132	Route 14	route	Weepinbell	070	Grass
Normal	Ditto	132	Route 14	route	Weepinbell	070	Poison
Normal	Ditto	132	Route 14	route	Magikarp	129	Water
Normal	Ditto	132	Route 14	route	Poliwag	060	Water
Normal	Ditto	132	Route 14	route	Goldeen	118	Water
Normal	Ditto	132	Route 13	route	Pidgey	016	Normal
Normal	Ditto	132	Route 13	route	Pidgey	016	Flying
Normal	Ditto	132	Route 13	route	Oddish	043	Grass
Normal	Ditto	132	Route 13	route	Oddish	043	Poison
Normal	Ditto	132	Route 13	route	Gloom	044	Grass
Normal	Ditto	132	Route 13	route	Gloom	044	Poison
Normal	Ditto	132	Route 13	route	Venonat	048	Bug
Normal	Ditto	132	Route 13	route	Venonat	048	Poison
Normal	Ditto	132	Route 13	route	Bellsprout	069	Grass
Normal	Ditto	132	Route 13	route	Bellsprout	069	Poison
Normal	Ditto	132	Route 13	route	Weepinbell	070	Grass
Normal	Ditto	132	Route 13	route	Weepinbell	070	Poison
Normal	Ditto	132	Route 13	route	Magikarp	129	Water
Normal	Ditto	132	Route 13	route	Poliwag	060	Water
Normal	Ditto	132	Route 13	route	Goldeen	118	Water
Normal	Ditto	132	Route 13	route	Tentacool	072	Water
Normal	Ditto	132	Route 13	route	Tentacool	072	Poison
Normal	Ditto	132	Route 13	route	Krabby	098	Water
Normal	Eevee	133	Pallet Town	city/town	Bulbasaur	001	Grass
Normal	Eevee	133	Pallet Town	city/town	Bulbasaur	001	Poison
Normal	Eevee	133	Pallet Town	city/town	Charmander	004	Fire
Normal	Eevee	133	Pallet Town	city/town	Squirtle	007	Water
Normal	Eevee	133	Pallet Town	city/town	Pikachu	025	Electric
Normal	Porygon	137	Celadon Game Corner	landmark	Abra	063	Psychic
Normal	Porygon	137	Celadon Game Corner	landmark	Nidorina	030	Poison
Normal	Porygon	137	Celadon Game Corner	landmark	Nidorino	033	Poison
Normal	Porygon	137	Celadon Game Corner	landmark	Clefairy	035	Fairy
Normal	Porygon	137	Celadon Game Corner	landmark	Dratini	147	Dragon
Normal	Porygon	137	Celadon Game Corner	landmark	Scyther	123	Bug
Normal	Porygon	137	Celadon Game Corner	landmark	Scyther	123	Flying
Normal	Porygon	137	Celadon Game Corner	landmark	Pinsir	127	Bug
Normal	Porygon	137	Celadon Game Corner	landmark	Pikachu	025	Electric
Normal	Porygon	137	Celadon Game Corner	landmark	Horsea	116	Water
Normal	Porygon	137	Celadon Game Corner	landmark	Clefable	036	Fairy
Normal	Porygon	137	Celadon Game Corner	landmark	Dragonair	148	Dragon
Normal	Snorlax	143	Rock Tunnel	landmark	Zubat	041	Poison
Normal	Snorlax	143	Rock Tunnel	landmark	Zubat	041	Flying
Normal	Snorlax	143	Rock Tunnel	landmark	Geodude	074	Rock
Normal	Snorlax	143	Rock Tunnel	landmark	Geodude	074	Ground
Normal	Snorlax	143	Rock Tunnel	landmark	Machop	066	Fighting
Normal	Snorlax	143	Rock Tunnel	landmark	Onix	095	Rock
Normal	Snorlax	143	Rock Tunnel	landmark	Onix	095	Ground
Electric	Pikachu	025	Viridian Forest	landmark	Caterpie	010	Bug
Electric	Pikachu	025	Viridian Forest	landmark	Weedle	013	Bug
Electric	Pikachu	025	Viridian Forest	landmark	Weedle	013	Poison
Electric	Pikachu	025	Viridian Forest	landmark	Metapod	011	Bug
Electric	Pikachu	025	Viridian Forest	landmark	Kakuna	014	Bug
Electric	Pikachu	025	Viridian Forest	landmark	Kakuna	014	Poison
Electric	Pikachu	025	Viridian Forest	landmark	Caterpie	010	Bug
Electric	Pikachu	025	Viridian Forest	landmark	Metapod	011	Bug
Electric	Pikachu	025	Viridian Forest	landmark	Weedle	013	Bug
Electric	Pikachu	025	Viridian Forest	landmark	Weedle	013	Poison
Electric	Pikachu	025	Viridian Forest	landmark	Kakuna	014	Bug
Electric	Pikachu	025	Viridian Forest	landmark	Kakuna	014	Poison
Electric	Pikachu	025	Kanto Power Plant	landmark	Raichu	026	Electric
Electric	Pikachu	025	Kanto Power Plant	landmark	Magnemite	081	Electric
Electric	Pikachu	025	Kanto Power Plant	landmark	Magnemite	081	Steel
Electric	Pikachu	025	Kanto Power Plant	landmark	Magneton	082	Electric
Electric	Pikachu	025	Kanto Power Plant	landmark	Magneton	082	Steel
Electric	Pikachu	025	Kanto Power Plant	landmark	Voltorb	100	Electric
Electric	Pikachu	025	Kanto Power Plant	landmark	Electabuzz	125	Electric
Electric	Pikachu	025	Celadon Game Corner	landmark	Abra	063	Psychic
Electric	Pikachu	025	Celadon Game Corner	landmark	Nidorina	030	Poison
Electric	Pikachu	025	Celadon Game Corner	landmark	Nidorino	033	Poison
Electric	Pikachu	025	Celadon Game Corner	landmark	Clefairy	035	Fairy
Electric	Pikachu	025	Celadon Game Corner	landmark	Dratini	147	Dragon
Electric	Pikachu	025	Celadon Game Corner	landmark	Porygon	137	Normal
Electric	Pikachu	025	Celadon Game Corner	landmark	Scyther	123	Bug
Electric	Pikachu	025	Celadon Game Corner	landmark	Scyther	123	Flying
Electric	Pikachu	025	Celadon Game Corner	landmark	Pinsir	127	Bug
Electric	Pikachu	025	Celadon Game Corner	landmark	Horsea	116	Water
Electric	Pikachu	025	Celadon Game Corner	landmark	Clefable	036	Fairy
Electric	Pikachu	025	Celadon Game Corner	landmark	Dragonair	148	Dragon
Electric	Pikachu	025	Pallet Town	city/town	Bulbasaur	001	Grass
Electric	Pikachu	025	Pallet Town	city/town	Bulbasaur	001	Poison
Electric	Pikachu	025	Pallet Town	city/town	Charmander	004	Fire
Electric	Pikachu	025	Pallet Town	city/town	Squirtle	007	Water
Electric	Pikachu	025	Pallet Town	city/town	Eevee	133	Normal
Electric	Raichu	026	Kanto Power Plant	landmark	Pikachu	025	Electric
Electric	Raichu	026	Kanto Power Plant	landmark	Magnemite	081	Electric
Electric	Raichu	026	Kanto Power Plant	landmark	Magnemite	081	Steel
Electric	Raichu	026	Kanto Power Plant	landmark	Magneton	082	Electric
Electric	Raichu	026	Kanto Power Plant	landmark	Magneton	082	Steel
Electric	Raichu	026	Kanto Power Plant	landmark	Voltorb	100	Electric
Electric	Raichu	026	Kanto Power Plant	landmark	Electabuzz	125	Electric
Electric	Raichu	026	Cerulean Cave	landmark	Mewtwo	150	Psychic
Electric	Raichu	026	Cerulean Cave	landmark	Arbok	024	Poison
Electric	Electabuzz	125	Kanto Power Plant	landmark	Pikachu	025	Electric
Electric	Electabuzz	125	Kanto Power Plant	landmark	Raichu	026	Electric
Electric	Electabuzz	125	Kanto Power Plant	landmark	Magnemite	081	Electric
Electric	Electabuzz	125	Kanto Power Plant	landmark	Magnemite	081	Steel
Electric	Electabuzz	125	Kanto Power Plant	landmark	Magneton	082	Electric
Electric	Electabuzz	125	Kanto Power Plant	landmark	Magneton	082	Steel
Electric	Electabuzz	125	Kanto Power Plant	landmark	Voltorb	100	Electric
Electric	Magnemite	081	Kanto Power Plant	landmark	Pikachu	025	Electric
Electric	Magnemite	081	Kanto Power Plant	landmark	Raichu	026	Electric
Electric	Magnemite	081	Kanto Power Plant	landmark	Magneton	082	Electric
Electric	Magnemite	081	Kanto Power Plant	landmark	Magneton	082	Steel
Electric	Magnemite	081	Kanto Power Plant	landmark	Voltorb	100	Electric
Electric	Magnemite	081	Kanto Power Plant	landmark	Electabuzz	125	Electric
Electric	Magneton	082	Kanto Power Plant	landmark	Pikachu	025	Electric
Electric	Magneton	082	Kanto Power Plant	landmark	Raichu	026	Electric
Electric	Magneton	082	Kanto Power Plant	landmark	Magnemite	081	Electric
Electric	Magneton	082	Kanto Power Plant	landmark	Magnemite	081	Steel
Electric	Magneton	082	Kanto Power Plant	landmark	Voltorb	100	Electric
Electric	Magneton	082	Kanto Power Plant	landmark	Electabuzz	125	Electric
Electric	Voltorb	100	Kanto Power Plant	landmark	Pikachu	025	Electric
Electric	Voltorb	100	Kanto Power Plant	landmark	Raichu	026	Electric
Electric	Voltorb	100	Kanto Power Plant	landmark	Magnemite	081	Electric
Electric	Voltorb	100	Kanto Power Plant	landmark	Magnemite	081	Steel
Electric	Voltorb	100	Kanto Power Plant	landmark	Magneton	082	Electric
Electric	Voltorb	100	Kanto Power Plant	landmark	Magneton	082	Steel
Electric	Voltorb	100	Kanto Power Plant	landmark	Electabuzz	125	Electric
Electric	Voltorb	100	Fuchsia City	city/town	Chansey	113	Normal
Electric	Voltorb	100	Fuchsia City	city/town	Lapras	131	Water
Electric	Voltorb	100	Fuchsia City	city/town	Lapras	131	Ice
Electric	Voltorb	100	Fuchsia City	city/town	Kangaskhan	115	Normal
Electric	Voltorb	100	Fuchsia City	city/town	Slowpoke	079	Water
Electric	Voltorb	100	Fuchsia City	city/town	Slowpoke	079	Psychic
Electric	Voltorb	100	Fuchsia City	city/town	Kabuto	140	Rock
Electric	Voltorb	100	Fuchsia City	city/town	Kabuto	140	Water
Electric	Voltorb	100	Fuchsia City	city/town	Omanyte	138	Rock
Electric	Voltorb	100	Fuchsia City	city/town	Omanyte	138	Water
Ground	Marowak	105	Victory Road	landmark	Zubat	041	Poison
Ground	Marowak	105	Victory Road	landmark	Zubat	041	Flying
Ground	Marowak	105	Victory Road	landmark	Golbat	042	Poison
Ground	Marowak	105	Victory Road	landmark	Golbat	042	Flying
Ground	Marowak	105	Victory Road	landmark	Machop	066	Fighting
Ground	Marowak	105	Victory Road	landmark	Machoke	067	Fighting
Ground	Marowak	105	Victory Road	landmark	Geodude	074	Rock
Ground	Marowak	105	Victory Road	landmark	Geodude	074	Ground
Ground	Marowak	105	Victory Road	landmark	Graveler	075	Rock
Ground	Marowak	105	Victory Road	landmark	Graveler	075	Ground
Ground	Marowak	105	Victory Road	landmark	Onix	095	Rock
Ground	Marowak	105	Victory Road	landmark	Onix	095	Ground
Ground	Marowak	105	Victory Road	landmark	Moltres	146	Fire,
Ground	Marowak	105	Victory Road	landmark	Moltres	146	Flying
Ground	Marowak	105	Victory Road	landmark	Venomoth	049	Bug
Ground	Marowak	105	Victory Road	landmark	Venomoth	049	Poison
Ground	Rhyhorn	111	Safari Zone	landmark	Nidoran	029	Poison
Ground	Rhyhorn	111	Safari Zone	landmark	Nidorina	030	Poison
Ground	Rhyhorn	111	Safari Zone	landmark	Nidoran	032	Poison
Ground	Rhyhorn	111	Safari Zone	landmark	Nidorino	033	Poison
Ground	Rhyhorn	111	Safari Zone	landmark	Parasect	047	Bug
Ground	Rhyhorn	111	Safari Zone	landmark	Parasect	047	Grass
Ground	Rhyhorn	111	Safari Zone	landmark	Venonat	048	Bug
Ground	Rhyhorn	111	Safari Zone	landmark	Venonat	048	Poison
Ground	Rhyhorn	111	Safari Zone	landmark	Exeggcute	102	Grass
Ground	Rhyhorn	111	Safari Zone	landmark	Exeggcute	102	Psychic
Ground	Rhyhorn	111	Safari Zone	landmark	Chansey	113	Normal
Ground	Rhyhorn	111	Safari Zone	landmark	Scyther	123	Bug
Ground	Rhyhorn	111	Safari Zone	landmark	Scyther	123	Flying
Ground	Rhyhorn	111	Safari Zone	landmark	Pinsir	127	Bug
Ground	Geodude	074	Victory Road	landmark	Zubat	041	Poison
Ground	Geodude	074	Victory Road	landmark	Zubat	041	Flying
Ground	Geodude	074	Victory Road	landmark	Golbat	042	Poison
Ground	Geodude	074	Victory Road	landmark	Golbat	042	Flying
Ground	Geodude	074	Victory Road	landmark	Machop	066	Fighting
Ground	Geodude	074	Victory Road	landmark	Machoke	067	Fighting
Ground	Geodude	074	Victory Road	landmark	Graveler	075	Rock
Ground	Geodude	074	Victory Road	landmark	Graveler	075	Ground
Ground	Geodude	074	Victory Road	landmark	Onix	095	Rock
Ground	Geodude	074	Victory Road	landmark	Onix	095	Ground
Ground	Geodude	074	Victory Road	landmark	Marowak	105	Ground
Ground	Geodude	074	Victory Road	landmark	Moltres	146	Fire,
Ground	Geodude	074	Victory Road	landmark	Moltres	146	Flying
Ground	Geodude	074	Victory Road	landmark	Venomoth	049	Bug
Ground	Geodude	074	Victory Road	landmark	Venomoth	049	Poison
Ground	Geodude	074	Rock Tunnel	landmark	Snorlax	143	Normal
Ground	Geodude	074	Rock Tunnel	landmark	Zubat	041	Poison
Ground	Geodude	074	Rock Tunnel	landmark	Zubat	041	Flying
Ground	Geodude	074	Rock Tunnel	landmark	Machop	066	Fighting
Ground	Geodude	074	Rock Tunnel	landmark	Onix	095	Rock
Ground	Geodude	074	Rock Tunnel	landmark	Onix	095	Ground
Ground	Onix	095	Victory Road	landmark	Zubat	041	Poison
Ground	Onix	095	Victory Road	landmark	Zubat	041	Flying
Ground	Onix	095	Victory Road	landmark	Golbat	042	Poison
Ground	Onix	095	Victory Road	landmark	Golbat	042	Flying
Ground	Onix	095	Victory Road	landmark	Machop	066	Fighting
Ground	Onix	095	Victory Road	landmark	Machoke	067	Fighting
Ground	Onix	095	Victory Road	landmark	Geodude	074	Rock
Ground	Onix	095	Victory Road	landmark	Geodude	074	Ground
Ground	Onix	095	Victory Road	landmark	Graveler	075	Rock
Ground	Onix	095	Victory Road	landmark	Graveler	075	Ground
Ground	Onix	095	Victory Road	landmark	Marowak	105	Ground
Ground	Onix	095	Victory Road	landmark	Moltres	146	Fire,
Ground	Onix	095	Victory Road	landmark	Moltres	146	Flying
Ground	Onix	095	Victory Road	landmark	Venomoth	049	Bug
Ground	Onix	095	Victory Road	landmark	Venomoth	049	Poison
Ground	Onix	095	Rock Tunnel	landmark	Snorlax	143	Normal
Ground	Onix	095	Rock Tunnel	landmark	Zubat	041	Poison
Ground	Onix	095	Rock Tunnel	landmark	Zubat	041	Flying
Ground	Onix	095	Rock Tunnel	landmark	Geodude	074	Rock
Ground	Onix	095	Rock Tunnel	landmark	Geodude	074	Ground
Ground	Onix	095	Rock Tunnel	landmark	Machop	066	Fighting
Ground	Graveler	075	Victory Road	landmark	Zubat	041	Poison
Ground	Graveler	075	Victory Road	landmark	Zubat	041	Flying
Ground	Graveler	075	Victory Road	landmark	Golbat	042	Poison
Ground	Graveler	075	Victory Road	landmark	Golbat	042	Flying
Ground	Graveler	075	Victory Road	landmark	Machop	066	Fighting
Ground	Graveler	075	Victory Road	landmark	Machoke	067	Fighting
Ground	Graveler	075	Victory Road	landmark	Geodude	074	Rock
Ground	Graveler	075	Victory Road	landmark	Geodude	074	Ground
Ground	Graveler	075	Victory Road	landmark	Onix	095	Rock
Ground	Graveler	075	Victory Road	landmark	Onix	095	Ground
Ground	Graveler	075	Victory Road	landmark	Marowak	105	Ground
Ground	Graveler	075	Victory Road	landmark	Moltres	146	Fire,
Ground	Graveler	075	Victory Road	landmark	Moltres	146	Flying
Ground	Graveler	075	Victory Road	landmark	Venomoth	049	Bug
Ground	Graveler	075	Victory Road	landmark	Venomoth	049	Poison
Fairy	Clefairy	035	Celadon Game Corner	landmark	Abra	063	Psychic
Fairy	Clefairy	035	Celadon Game Corner	landmark	Nidorina	030	Poison
Fairy	Clefairy	035	Celadon Game Corner	landmark	Nidorino	033	Poison
Fairy	Clefairy	035	Celadon Game Corner	landmark	Dratini	147	Dragon
Fairy	Clefairy	035	Celadon Game Corner	landmark	Porygon	137	Normal
Fairy	Clefairy	035	Celadon Game Corner	landmark	Scyther	123	Bug
Fairy	Clefairy	035	Celadon Game Corner	landmark	Scyther	123	Flying
Fairy	Clefairy	035	Celadon Game Corner	landmark	Pinsir	127	Bug
Fairy	Clefairy	035	Celadon Game Corner	landmark	Pikachu	025	Electric
Fairy	Clefairy	035	Celadon Game Corner	landmark	Horsea	116	Water
Fairy	Clefairy	035	Celadon Game Corner	landmark	Clefable	036	Fairy
Fairy	Clefairy	035	Celadon Game Corner	landmark	Dragonair	148	Dragon
Fairy	Clefable	036	Celadon Game Corner	landmark	Abra	063	Psychic
Fairy	Clefable	036	Celadon Game Corner	landmark	Nidorina	030	Poison
Fairy	Clefable	036	Celadon Game Corner	landmark	Nidorino	033	Poison
Fairy	Clefable	036	Celadon Game Corner	landmark	Clefairy	035	Fairy
Fairy	Clefable	036	Celadon Game Corner	landmark	Dratini	147	Dragon
Fairy	Clefable	036	Celadon Game Corner	landmark	Porygon	137	Normal
Fairy	Clefable	036	Celadon Game Corner	landmark	Scyther	123	Bug
Fairy	Clefable	036	Celadon Game Corner	landmark	Scyther	123	Flying
Fairy	Clefable	036	Celadon Game Corner	landmark	Pinsir	127	Bug
Fairy	Clefable	036	Celadon Game Corner	landmark	Pikachu	025	Electric
Fairy	Clefable	036	Celadon Game Corner	landmark	Horsea	116	Water
Fairy	Clefable	036	Celadon Game Corner	landmark	Dragonair	148	Dragon
Psychic	Exeggcute	102	Safari Zone	landmark	Nidoran	029	Poison
Psychic	Exeggcute	102	Safari Zone	landmark	Nidorina	030	Poison
Psychic	Exeggcute	102	Safari Zone	landmark	Nidoran	032	Poison
Psychic	Exeggcute	102	Safari Zone	landmark	Nidorino	033	Poison
Psychic	Exeggcute	102	Safari Zone	landmark	Parasect	047	Bug
Psychic	Exeggcute	102	Safari Zone	landmark	Parasect	047	Grass
Psychic	Exeggcute	102	Safari Zone	landmark	Venonat	048	Bug
Psychic	Exeggcute	102	Safari Zone	landmark	Venonat	048	Poison
Psychic	Exeggcute	102	Safari Zone	landmark	Rhyhorn	111	Ground
Psychic	Exeggcute	102	Safari Zone	landmark	Rhyhorn	111	Rock
Psychic	Exeggcute	102	Safari Zone	landmark	Chansey	113	Normal
Psychic	Exeggcute	102	Safari Zone	landmark	Scyther	123	Bug
Psychic	Exeggcute	102	Safari Zone	landmark	Scyther	123	Flying
Psychic	Exeggcute	102	Safari Zone	landmark	Pinsir	127	Bug
Psychic	Mewtwo	150	Cerulean Cave	landmark	Arbok	024	Poison
Psychic	Mewtwo	150	Cerulean Cave	landmark	Raichu	026	Electric
Psychic	Abra	063	Celadon Game Corner	landmark	Nidorina	030	Poison
Psychic	Abra	063	Celadon Game Corner	landmark	Nidorino	033	Poison
Psychic	Abra	063	Celadon Game Corner	landmark	Clefairy	035	Fairy
Psychic	Abra	063	Celadon Game Corner	landmark	Dratini	147	Dragon
Psychic	Abra	063	Celadon Game Corner	landmark	Porygon	137	Normal
Psychic	Abra	063	Celadon Game Corner	landmark	Scyther	123	Bug
Psychic	Abra	063	Celadon Game Corner	landmark	Scyther	123	Flying
Psychic	Abra	063	Celadon Game Corner	landmark	Pinsir	127	Bug
Psychic	Abra	063	Celadon Game Corner	landmark	Pikachu	025	Electric
Psychic	Abra	063	Celadon Game Corner	landmark	Horsea	116	Water
Psychic	Abra	063	Celadon Game Corner	landmark	Clefable	036	Fairy
Psychic	Abra	063	Celadon Game Corner	landmark	Dragonair	148	Dragon
Psychic	Slowpoke	079	Seafoam I	landmark	Zubat	041	Poison
Psychic	Slowpoke	079	Seafoam I	landmark	Zubat	041	Flying
Psychic	Slowpoke	079	Seafoam I	landmark	Golbat	042	Poison
Psychic	Slowpoke	079	Seafoam I	landmark	Golbat	042	Flying
Psychic	Slowpoke	079	Seafoam I	landmark	Psyduck	054	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Golduck	055	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Poliwag	060	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Slowbro	080	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Slowbro	080	Psychic
Psychic	Slowpoke	079	Seafoam I	landmark	Seel	086	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Dewgong	087	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Dewgong	087	Ice
Psychic	Slowpoke	079	Seafoam I	landmark	Shellder	090	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Krabby	098	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Kingler	099	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Horsea	116	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Seadra	117	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Goldeen	118	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Staryu	120	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Magikarp	129	Water
Psychic	Slowpoke	079	Seafoam I	landmark	Articuno	144	Ice
Psychic	Slowpoke	079	Seafoam I	landmark	Articuno	144	Flying
Psychic	Slowpoke	079	Fuchsia City	city/town	Chansey	113	Normal
Psychic	Slowpoke	079	Fuchsia City	city/town	Lapras	131	Water
Psychic	Slowpoke	079	Fuchsia City	city/town	Lapras	131	Ice
Psychic	Slowpoke	079	Fuchsia City	city/town	Voltorb	100	Electric
Psychic	Slowpoke	079	Fuchsia City	city/town	Kangaskhan	115	Normal
Psychic	Slowpoke	079	Fuchsia City	city/town	Kabuto	140	Rock
Psychic	Slowpoke	079	Fuchsia City	city/town	Kabuto	140	Water
Psychic	Slowpoke	079	Fuchsia City	city/town	Omanyte	138	Rock
Psychic	Slowpoke	079	Fuchsia City	city/town	Omanyte	138	Water
Psychic	Slowbro	080	Seafoam I	landmark	Zubat	041	Poison
Psychic	Slowbro	080	Seafoam I	landmark	Zubat	041	Flying
Psychic	Slowbro	080	Seafoam I	landmark	Golbat	042	Poison
Psychic	Slowbro	080	Seafoam I	landmark	Golbat	042	Flying
Psychic	Slowbro	080	Seafoam I	landmark	Psyduck	054	Water
Psychic	Slowbro	080	Seafoam I	landmark	Golduck	055	Water
Psychic	Slowbro	080	Seafoam I	landmark	Poliwag	060	Water
Psychic	Slowbro	080	Seafoam I	landmark	Slowpoke	079	Water
Psychic	Slowbro	080	Seafoam I	landmark	Slowpoke	079	Psychic
Psychic	Slowbro	080	Seafoam I	landmark	Seel	086	Water
Psychic	Slowbro	080	Seafoam I	landmark	Dewgong	087	Water
Psychic	Slowbro	080	Seafoam I	landmark	Dewgong	087	Ice
Psychic	Slowbro	080	Seafoam I	landmark	Shellder	090	Water
Psychic	Slowbro	080	Seafoam I	landmark	Krabby	098	Water
Psychic	Slowbro	080	Seafoam I	landmark	Kingler	099	Water
Psychic	Slowbro	080	Seafoam I	landmark	Horsea	116	Water
Psychic	Slowbro	080	Seafoam I	landmark	Seadra	117	Water
Psychic	Slowbro	080	Seafoam I	landmark	Goldeen	118	Water
Psychic	Slowbro	080	Seafoam I	landmark	Staryu	120	Water
Psychic	Slowbro	080	Seafoam I	landmark	Magikarp	129	Water
Psychic	Slowbro	080	Seafoam I	landmark	Articuno	144	Ice
Psychic	Slowbro	080	Seafoam I	landmark	Articuno	144	Flying
Fighting	Hitmonlee	106	Saffron City	city/town	Hitmonchan	107	Fighting
Fighting	Hitmonchan	107	Saffron City	city/town	Hitmonlee	106	Fighting
Fighting	Machop	066	Victory Road	landmark	Zubat	041	Poison
Fighting	Machop	066	Victory Road	landmark	Zubat	041	Flying
Fighting	Machop	066	Victory Road	landmark	Golbat	042	Poison
Fighting	Machop	066	Victory Road	landmark	Golbat	042	Flying
Fighting	Machop	066	Victory Road	landmark	Machoke	067	Fighting
Fighting	Machop	066	Victory Road	landmark	Geodude	074	Rock
Fighting	Machop	066	Victory Road	landmark	Geodude	074	Ground
Fighting	Machop	066	Victory Road	landmark	Graveler	075	Rock
Fighting	Machop	066	Victory Road	landmark	Graveler	075	Ground
Fighting	Machop	066	Victory Road	landmark	Onix	095	Rock
Fighting	Machop	066	Victory Road	landmark	Onix	095	Ground
Fighting	Machop	066	Victory Road	landmark	Marowak	105	Ground
Fighting	Machop	066	Victory Road	landmark	Moltres	146	Fire,
Fighting	Machop	066	Victory Road	landmark	Moltres	146	Flying
Fighting	Machop	066	Victory Road	landmark	Venomoth	049	Bug
Fighting	Machop	066	Victory Road	landmark	Venomoth	049	Poison
Fighting	Machop	066	Rock Tunnel	landmark	Snorlax	143	Normal
Fighting	Machop	066	Rock Tunnel	landmark	Zubat	041	Poison
Fighting	Machop	066	Rock Tunnel	landmark	Zubat	041	Flying
Fighting	Machop	066	Rock Tunnel	landmark	Geodude	074	Rock
Fighting	Machop	066	Rock Tunnel	landmark	Geodude	074	Ground
Fighting	Machop	066	Rock Tunnel	landmark	Onix	095	Rock
Fighting	Machop	066	Rock Tunnel	landmark	Onix	095	Ground
Fighting	Machoke	067	Victory Road	landmark	Zubat	041	Poison
Fighting	Machoke	067	Victory Road	landmark	Zubat	041	Flying
Fighting	Machoke	067	Victory Road	landmark	Golbat	042	Poison
Fighting	Machoke	067	Victory Road	landmark	Golbat	042	Flying
Fighting	Machoke	067	Victory Road	landmark	Machop	066	Fighting
Fighting	Machoke	067	Victory Road	landmark	Geodude	074	Rock
Fighting	Machoke	067	Victory Road	landmark	Geodude	074	Ground
Fighting	Machoke	067	Victory Road	landmark	Graveler	075	Rock
Fighting	Machoke	067	Victory Road	landmark	Graveler	075	Ground
Fighting	Machoke	067	Victory Road	landmark	Onix	095	Rock
Fighting	Machoke	067	Victory Road	landmark	Onix	095	Ground
Fighting	Machoke	067	Victory Road	landmark	Marowak	105	Ground
Fighting	Machoke	067	Victory Road	landmark	Moltres	146	Fire,
Fighting	Machoke	067	Victory Road	landmark	Moltres	146	Flying
Fighting	Machoke	067	Victory Road	landmark	Venomoth	049	Bug
